GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
False,Adult,Middle,,,,Tank,,,Normal,FiftyThou,False,Normal,False,,False,TwentyThou,Secure,False,,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Normal,Older,,,,,Normal,TwentyThou,False,Normal,False,,False,TenThou,Suburb,True,TenThou,Thousand,True,Thousand,,False,Thousand,
False,Senior,,Normal,,,Football,,Luxury,,TwentyThou,True,,False,Thousand,False,FiftyThou,Secure,True,Thousand,,True,,,True,Thousand,One
False,Adolescent,Prole,Adventurous,Older,,Tank,,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,False,Thousand,Good,False,,Many
False,Adult,,Adventurous,Current,,EggShell,,Economy,Excellent,,False,Normal,False,Thousand,False,TenThou,Rural,False,Thousand,,True,Thousand,Poor,True,Thousand,Zero
False,,Middle,Adventurous,Older,,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,TenThou,TenThou,True,,,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Excellent,FiveThou,False,Normal,False,,False,FiveThou,City,False,,Thousand,True,Thousand,Poor,False,Thousand,Zero
True,Adolescent,Middle,Normal,Older,,,Mild,,Poor,FiftyThou,False,SubStandard,False,Thousand,False,,Secure,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,
False,Senior,UpperMiddle,Normal,,,EggShell,,SportsCar,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,,True,Thousand,,True,,Poor,True,,One
False,Adult,UpperMiddle,Cautious,,,,,,Normal,,False,Normal,False,Thousand,False,FiftyThou,,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,,Prole,Normal,Older,,,,,Normal,,False,,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Good,False,,Zero
False,,Prole,Adventurous,Current,Mild,,Mild,FamilySedan,,,True,SubStandard,False,Thousand,False,TwentyThou,City,False,,Thousand,False,,Good,True,Thousand,Many
False,Adult,UpperMiddle,Cautious,,,Tank,,Luxury,Normal,FiveThou,True,Normal,False,Thousand,False,,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,,Zero
False,,Prole,Cautious,Older,,EggShell,,,Normal,TwentyThou,False,Normal,True,Thousand,False,FiveThou,City,True,,Thousand,True,Thousand,Fair,False,,
False,Adult,Middle,,Older,,Football,,FamilySedan,Excellent,TwentyThou,False,Expert,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,,Zero
False,Adult,Prole,Normal,Older,,EggShell,,Economy,,TwentyThou,False,,False,Thousand,False,TenThou,City,False,Thousand,,True,Thousand,Poor,False,Thousand,
False,Senior,Prole,Adventurous,Current,,Football,,FamilySedan,Excellent,TwentyThou,False,Expert,False,Thousand,False,TenThou,City,False,,Thousand,False,Thousand,Excellent,True,Thousand,One
False,Adult,Prole,Adventurous,Older,,,,Economy,Excellent,TwentyThou,False,Normal,False,Thousand,False,TenThou,Suburb,False,TenThou,Thousand,True,Thousand,Fair,False,,Many
False,Senior,UpperMiddle,,Current,,Football,,Luxury,,FiftyThou,True,Expert,False,Thousand,False,FiftyThou,City,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,,,Cautious,Older,Severe,EggShell,Severe,,,TwentyThou,False,,False,TenThou,False,FiveThou,,True,HundredThou,TenThou,False,Million,Fair,False,Thousand,Many
False,Adult,UpperMiddle,,Current,,,,FamilySedan,,,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,,,,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,,False,Thousand,Zero
False,Adult,,Normal,Older,,EggShell,,Economy,,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiveThou,False,Normal,False,Thousand,False,FiveThou,,False,TenThou,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,Middle,,Older,,Tank,,FamilySedan,Normal,,False,Normal,False,,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Senior,UpperMiddle,,Current,,EggShell,,SportsCar,Normal,,True,Normal,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,False,,False,Thousand,False,FiveThou,,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
True,Adolescent,UpperMiddle,,Current,,EggShell,,,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TwentyThou,City,False,Thousand,,True,Thousand,Poor,True,Thousand,Many
False,Adolescent,Prole,,Older,Moderate,EggShell,Moderate,SportsCar,Normal,TwentyThou,False,Normal,False,,False,TenThou,City,False,TenThou,,True,HundredThou,Poor,False,Thousand,
False,Adolescent,Middle,Adventurous,Current,Severe,Football,,FamilySedan,Poor,,True,SubStandard,False,,False,TwentyThou,City,False,HundredThou,TenThou,True,Thousand,Good,True,Thousand,Many
False,Senior,UpperMiddle,Cautious,Current,,,,,Excellent,FiveThou,True,,True,Thousand,False,TwentyThou,Secure,True,,Thousand,True,Thousand,Fair,True,,Zero
False,Adolescent,,Normal,Older,Severe,EggShell,Severe,,Poor,TwentyThou,False,,False,TenThou,False,FiveThou,City,False,,HundredThou,False,,Poor,False,Thousand,
False,,UpperMiddle,Cautious,Current,,Football,,Luxury,,TwentyThou,True,Normal,True,Thousand,False,FiftyThou,,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,,,Normal,Current,Moderate,EggShell,Mild,SportsCar,Poor,FiveThou,True,SubStandard,False,HundredThou,False,TwentyThou,,True,,Thousand,True,Thousand,Poor,True,,
False,Adolescent,Prole,,Older,,,,Economy,Excellent,,False,,False,Thousand,False,FiveThou,City,False,Thousand,,False,Thousand,Fair,False,Thousand,
False,Adult,Prole,Normal,Older,,Football,,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,,City,False,Thousand,,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Normal,Older,,,,Economy,Normal,TwentyThou,False,,False,Thousand,False,TenThou,,True,Thousand,,True,Thousand,Poor,False,Thousand,One
False,Adolescent,Middle,Normal,Older,Mild,Tank,Moderate,FamilySedan,Poor,,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,,,True,Thousand,Excellent,True,,Many
False,Adolescent,Prole,Normal,Older,Moderate,EggShell,Moderate,,Poor,FiftyThou,False,,False,,False,,City,False,Thousand,Thousand,False,Thousand,,False,Thousand,Many
False,Senior,,Adventurous,,,Football,,FamilySedan,Excellent,,False,Normal,False,,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,,False,Thousand,
False,,,Adventurous,Older,Moderate,EggShell,Moderate,Economy,,Domino,False,SubStandard,False,TenThou,False,,City,False,TenThou,Thousand,True,Million,Fair,False,Thousand,Many
False,Adult,,Normal,Older,,,,FamilySedan,Normal,FiftyThou,False,,False,,False,,Suburb,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,,EggShell,,Economy,,,False,Normal,False,,False,,City,False,Thousand,Thousand,False,Thousand,Poor,False,,
False,,,Adventurous,Older,,Football,,Economy,Normal,,False,,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,,One
False,Adult,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,False,,False,,False,FiveThou,,True,Thousand,Thousand,True,,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Current,,,,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,,Thousand,False,Thousand,Excellent,True,Thousand,
False,,Prole,Adventurous,Older,,EggShell,,,Excellent,TwentyThou,False,,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
False,Adolescent,Prole,Adventurous,Older,,,,Economy,Normal,TwentyThou,False,,False,Thousand,False,,City,False,Thousand,Thousand,False,,Poor,False,Thousand,Zero
False,Senior,Prole,,Older,Severe,EggShell,,,Poor,TwentyThou,False,SubStandard,False,TenThou,False,,City,False,HundredThou,TenThou,False,,,False,TenThou,Many
False,Adult,,Adventurous,Current,,Tank,,Luxury,Normal,,True,,False,Thousand,False,,City,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,
False,Adult,UpperMiddle,,Current,Moderate,EggShell,Moderate,FamilySedan,Poor,TwentyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,Thousand,True,HundredThou,Poor,True,Thousand,Many
False,Adult,Middle,Adventurous,Older,,,,FamilySedan,Excellent,,False,Normal,False,Thousand,False,FiveThou,Suburb,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adolescent,,Adventurous,Older,,EggShell,,Economy,,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,,False,Thousand,,False,Thousand,Zero
False,,Middle,Cautious,,,EggShell,,,,FiftyThou,True,,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,,Poor,True,Thousand,Zero
False,Adolescent,Middle,,,Moderate,Football,Moderate,,Poor,FiftyThou,False,SubStandard,False,TenThou,False,TenThou,Suburb,False,TenThou,TenThou,True,TenThou,Fair,False,Thousand,Many
False,Senior,UpperMiddle,Cautious,Current,,Football,,FamilySedan,Normal,FiftyThou,False,Normal,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,,,True,Thousand,One
False,Adult,Middle,Adventurous,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Rural,False,,HundredThou,True,,Fair,True,Thousand,Many
False,Adult,Middle,Normal,,,,,FamilySedan,Excellent,,False,Expert,False,Thousand,False,,Suburb,True,Thousand,Thousand,True,Thousand,,False,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Current,,Tank,,Luxury,Normal,TwentyThou,True,,False,,False,FiftyThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,,Prole,Normal,Older,,EggShell,,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Poor,False,,Many
False,Adult,Prole,Normal,Older,Mild,EggShell,Mild,SportsCar,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,True,,Many
False,,Prole,Normal,Older,,EggShell,,Economy,Normal,,False,,False,Thousand,False,,Rural,False,Thousand,Thousand,False,Thousand,Poor,False,,
False,Adult,Prole,,,,EggShell,Mild,Economy,Normal,,False,Normal,False,,False,TenThou,City,False,TenThou,,False,Thousand,Poor,False,Thousand,
False,Adult,UpperMiddle,,Current,,Football,,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,,True,Thousand,,True,Thousand,Zero
False,,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,,Thousand,True,Thousand,Poor,False,,
False,Adult,Prole,,Older,,Tank,Severe,FamilySedan,,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,,False,TenThou,,False,Thousand,Good,False,Thousand,One
False,,,Adventurous,Older,Severe,EggShell,Moderate,SportsCar,,,False,SubStandard,False,TenThou,False,TenThou,City,False,TenThou,Thousand,False,Million,Fair,False,Thousand,Many
False,Adult,Prole,,,Severe,,,Economy,,Domino,False,,False,TenThou,False,FiveThou,City,False,HundredThou,TenThou,True,Thousand,,True,Thousand,Many
False,,Middle,Normal,Older,Severe,Football,,FamilySedan,Poor,,False,SubStandard,False,TenThou,False,FiveThou,,True,,TenThou,True,Thousand,Good,False,Thousand,Many
False,Senior,Prole,Cautious,Older,,EggShell,,,Excellent,FiftyThou,False,Normal,True,Thousand,False,,City,True,Thousand,Thousand,False,Thousand,Fair,False,,
False,,UpperMiddle,,Current,,Football,,FamilySedan,Normal,Domino,True,Normal,True,Thousand,False,TwentyThou,,True,,,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Cautious,Older,,,,,Normal,,False,Normal,False,Thousand,False,FiveThou,Rural,True,TenThou,Thousand,False,,Good,False,Thousand,Zero
False,Senior,,Cautious,Older,,EggShell,,SportsCar,Excellent,FiftyThou,False,,True,,False,FiveThou,,True,Thousand,Thousand,False,Thousand,,False,Thousand,
False,Adolescent,Middle,Adventurous,Older,,,,FamilySedan,Excellent,,False,Expert,False,Thousand,False,,City,False,,,True,Thousand,Excellent,False,Thousand,One
False,,,Normal,Older,,Football,,,Normal,,False,Normal,False,Thousand,False,,Suburb,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,,,Current,,Football,,FamilySedan,Normal,TwentyThou,True,Normal,False,,False,TwentyThou,,False,,Thousand,True,Thousand,,True,Thousand,Zero
False,Adult,Prole,Adventurous,,,EggShell,,Economy,Excellent,TwentyThou,False,Normal,False,,False,FiveThou,,False,,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Adventurous,,,,,Economy,,Domino,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,,Poor,False,Thousand,Zero
False,Senior,Prole,Normal,Current,Severe,Football,Severe,Economy,Poor,FiftyThou,False,SubStandard,True,TenThou,False,TenThou,City,False,TenThou,TenThou,False,Thousand,Good,True,HundredThou,Many
False,Adult,Middle,Normal,,,EggShell,,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,,Suburb,False,Thousand,,True,Thousand,Poor,True,Thousand,Many
False,Adult,Prole,Adventurous,Older,,Football,Mild,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,,False,,Many
False,Senior,UpperMiddle,Normal,Current,,Football,,,,FiftyThou,True,Expert,True,Thousand,False,TwentyThou,Suburb,True,,Thousand,True,,,True,Thousand,Zero
False,Adolescent,Prole,,Older,,EggShell,,,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Cautious,,,Football,,FamilySedan,Normal,FiveThou,False,Normal,False,Thousand,False,,Secure,True,Thousand,Thousand,True,,,False,,Zero
False,,Middle,Normal,Older,,Football,,FamilySedan,Excellent,TwentyThou,False,Expert,True,Thousand,False,FiveThou,Rural,False,,,True,,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,,Older,,Football,,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adolescent,Middle,Normal,Older,,EggShell,,,Poor,FiftyThou,False,SubStandard,False,,False,FiveThou,,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Older,,EggShell,,SportsCar,,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,,Thousand,True,Thousand,,False,,Zero
False,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,Normal,False,TenThou,False,,,False,HundredThou,,True,Thousand,Fair,False,Thousand,
False,Adolescent,Middle,Adventurous,Older,,,,,Normal,Domino,False,Normal,False,,False,FiveThou,,False,Thousand,Thousand,True,Thousand,,True,,Zero
False,Adult,Middle,,,,Football,,FamilySedan,Normal,FiftyThou,False,Normal,False,,False,TwentyThou,Secure,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,
False,Adult,,Adventurous,Current,,EggShell,,,,TwentyThou,False,,False,Thousand,False,,City,False,TenThou,Thousand,False,Thousand,Poor,True,,
False,Adult,,Normal,Current,,EggShell,,Luxury,,TwentyThou,True,Normal,False,,False,,Secure,True,Thousand,Thousand,True,,Poor,True,Thousand,Zero
False,Adult,Prole,Cautious,Older,,EggShell,,SportsCar,Normal,TwentyThou,False,,False,Thousand,False,,,True,Thousand,Thousand,True,Thousand,,False,,
False,Adult,UpperMiddle,Cautious,,,Tank,,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adult,,,Older,,,,,Poor,TwentyThou,False,,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,,Poor,False,Thousand,
False,Adult,,Normal,Older,,Tank,,FamilySedan,,,False,Normal,False,Thousand,False,TwentyThou,,False,Thousand,,True,Thousand,Excellent,False,,
False,Adolescent,,Cautious,,Severe,,,Economy,Poor,FiftyThou,False,,False,TenThou,False,,City,True,TenThou,TenThou,False,Million,Poor,False,Thousand,Many
False,Adolescent,Prole,Adventurous,Older,Moderate,Football,Moderate,Economy,Poor,Domino,False,SubStandard,False,TenThou,False,,City,False,,TenThou,True,Thousand,,False,Thousand,Many
False,,UpperMiddle,,Current,,,,SportsCar,Normal,FiveThou,True,,False,Thousand,False,,Secure,True,Thousand,Thousand,True,,,True,,
False,Adult,UpperMiddle,Adventurous,Current,,Football,,FamilySedan,Excellent,FiftyThou,True,,False,Thousand,False,TwentyThou,,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,One
False,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,,False,Thousand,Zero
False,Adult,,,Older,,,,Economy,Normal,FiftyThou,False,,False,Thousand,False,,City,False,,,False,,Poor,False,Thousand,Many
False,Adult,UpperMiddle,Cautious,,,Football,,Luxury,Normal,TwentyThou,True,Normal,False,,False,,Secure,True,,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Senior,Middle,,Older,,EggShell,,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,,Normal,Older,Moderate,Football,Moderate,Economy,Poor,,False,,False,Thousand,False,,City,False,,Thousand,True,Thousand,Fair,False,,Many
False,Adolescent,Middle,Normal,Older,,Tank,,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,,Thousand,True,Thousand,,False,Thousand,Zero
False,Senior,UpperMiddle,Normal,Current,,,,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,TenThou,Thousand,True,Thousand,Fair,True,,Zero
False,Adult,,,Current,,Football,Moderate,Luxury,,FiftyThou,True,,False,HundredThou,False,,Secure,False,Million,HundredThou,True,Thousand,Excellent,True,Thousand,Many
False,Senior,Middle,Normal,,,Football,,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,,False,Thousand,Thousand,False,Thousand,Good,False,Thousand,
False,Adult,Middle,Cautious,,,Football,,FamilySedan,Poor,,False,SubStandard,False,,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,,True,Thousand,Zero
False,Adolescent,Middle,Adventurous,Current,Mild,Football,Mild,,,,False,SubStandard,False,Thousand,False,TenThou,Suburb,False,,Thousand,False,,Fair,True,,Many
False,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Normal,TwentyThou,True,Normal,False,,False,FiftyThou,Secure,True,,Thousand,True,Thousand,,True,Thousand,Zero
False,Senior,Prole,,Older,,,,SportsCar,Excellent,TwentyThou,True,Normal,True,Thousand,False,,Suburb,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Adventurous,Older,Moderate,EggShell,Moderate,Economy,,,False,Normal,False,TenThou,False,FiveThou,Rural,False,,Thousand,True,Thousand,Fair,False,Thousand,Many
False,,Middle,,Older,,EggShell,,Economy,Excellent,Domino,False,Expert,False,,False,FiveThou,,False,TenThou,Thousand,False,,Poor,False,Thousand,One
False,Senior,Prole,Cautious,Older,,EggShell,,Economy,Excellent,FiftyThou,False,,True,Thousand,False,,City,True,Thousand,,False,Thousand,Poor,False,Thousand,Zero
False,Adult,,,Older,,Tank,,FamilySedan,,FiftyThou,False,Normal,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,,,False,Thousand,Zero
False,,,Adventurous,Current,,Tank,,FamilySedan,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TwentyThou,,False,,Thousand,True,Thousand,,True,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,,,,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,One
False,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Normal,TwentyThou,True,Normal,False,,False,FiftyThou,Suburb,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Senior,,Normal,Current,,Football,,,Normal,FiftyThou,True,Normal,True,Thousand,False,Million,Secure,True,Thousand,Thousand,True,Thousand,Good,True,,Zero
False,,Prole,,,,EggShell,,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,,City,False,Thousand,,True,Thousand,Poor,False,Thousand,Zero
False,,Prole,Cautious,,Mild,EggShell,Mild,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,City,True,TenThou,Thousand,True,Thousand,,False,,Many
True,Adolescent,Middle,,Older,,EggShell,,,,FiveThou,False,,False,,False,TenThou,Suburb,False,,Thousand,True,Thousand,Fair,False,Thousand,One
True,Adolescent,Wealthy,Adventurous,Current,Mild,Football,,FamilySedan,Poor,TwentyThou,True,Normal,False,Thousand,False,TwentyThou,,False,TenThou,Thousand,True,Thousand,Excellent,True,,Zero
False,,,Normal,Older,,,,Economy,Excellent,FiftyThou,False,Expert,True,Thousand,False,FiveThou,,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Normal,Current,,Football,,FamilySedan,,,False,,False,Thousand,False,,Secure,False,,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adolescent,Prole,Normal,,,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Many
False,Adult,,,Older,,Tank,,FamilySedan,,,False,Normal,False,,False,,City,False,Thousand,Thousand,True,Thousand,,False,Thousand,Zero
False,Adult,Prole,,Older,,EggShell,,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,,City,False,,Thousand,False,Thousand,Poor,False,,Many
False,,,Cautious,Current,Moderate,Football,Moderate,FamilySedan,Poor,TwentyThou,False,,True,HundredThou,False,TwentyThou,,True,,TenThou,False,Thousand,Good,True,Thousand,One
True,Adolescent,,,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,City,False,TenThou,TenThou,True,TenThou,Good,False,Thousand,One
False,Adult,Prole,Adventurous,Older,Severe,EggShell,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,,False,TenThou,,True,Million,,False,Thousand,Many
False,,Middle,Adventurous,Older,,Football,,,,FiveThou,False,Normal,False,,False,TwentyThou,Suburb,False,Thousand,Thousand,True,,Fair,False,Thousand,One
False,Adult,,Normal,Current,,Tank,,,,TwentyThou,True,Expert,False,,False,,Suburb,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,,,,,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,,True,Thousand,
False,Adult,,Normal,Current,,EggShell,,,Poor,FiftyThou,True,SubStandard,False,HundredThou,False,,Suburb,False,,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adolescent,UpperMiddle,Adventurous,Current,,EggShell,,FamilySedan,,Domino,False,Normal,False,Thousand,False,,Suburb,False,Thousand,,True,,Poor,True,Thousand,Zero
False,Senior,,Cautious,Older,,Football,,FamilySedan,Normal,FiftyThou,False,,True,Thousand,False,,Secure,True,Thousand,,True,Thousand,Good,False,Thousand,Zero
False,Senior,,Cautious,Current,,EggShell,,SportsCar,Excellent,,True,Expert,True,,False,,Secure,True,,Thousand,True,Thousand,Poor,True,,
False,Adult,Middle,Cautious,Older,,,Mild,,Poor,Domino,False,,False,Thousand,False,FiveThou,Secure,True,Thousand,,True,,Good,False,Thousand,One
False,Adult,Prole,Normal,Older,,,,Economy,Excellent,Domino,False,Expert,False,Thousand,False,FiveThou,,False,Thousand,,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,False,,False,TenThou,False,FiveThou,,True,HundredThou,,True,Thousand,Good,True,Thousand,Many
False,Senior,Prole,Cautious,Older,,,,Economy,,,False,Expert,True,Thousand,False,,Suburb,True,,,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Adventurous,Older,,,,,Excellent,TwentyThou,False,Normal,False,Thousand,False,,Rural,False,,Thousand,False,Thousand,Poor,False,,One
False,,,,,Severe,,Severe,,Poor,FiftyThou,True,SubStandard,False,,False,FiftyThou,Suburb,True,HundredThou,,True,Thousand,Good,True,,One
False,Adult,,Normal,Older,,EggShell,,Economy,,,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,,Zero
False,,Prole,Normal,,,Football,,,Normal,,False,,True,,False,FiveThou,,False,TenThou,,False,Thousand,Good,True,,Zero
False,Adolescent,Prole,Cautious,Older,,EggShell,,Economy,Excellent,TwentyThou,False,Expert,False,Thousand,False,TenThou,Rural,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,,Middle,Cautious,Older,,Football,,,,TwentyThou,False,,False,Thousand,False,,Secure,True,Thousand,Thousand,False,,,False,,Zero
False,Adult,Middle,,,,EggShell,,Economy,,TwentyThou,False,Normal,False,Thousand,False,,Secure,False,,Thousand,True,,,True,Thousand,Zero
False,Adult,,Normal,Older,,Tank,,,Normal,,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Good,False,,
False,,Prole,Normal,Older,,,,Economy,Excellent,FiftyThou,False,Expert,True,Thousand,False,FiveThou,,False,Thousand,Thousand,True,,Poor,False,Thousand,Zero
False,Adolescent,Prole,Adventurous,Older,,EggShell,,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,,False,Thousand,Zero
False,,UpperMiddle,Cautious,Current,,Football,,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,,Secure,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
False,,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,Secure,False,,TenThou,True,,Good,False,Thousand,Many
False,Senior,Prole,Normal,Current,,Football,,Economy,,FiftyThou,False,Normal,False,,False,TenThou,,False,,Thousand,False,Thousand,Good,True,,
False,Senior,Prole,Normal,Older,,Football,,FamilySedan,Normal,FiveThou,False,Normal,False,,False,TwentyThou,City,False,Thousand,,True,Thousand,,False,Thousand,Many
False,Adult,,Adventurous,Current,,EggShell,,SportsCar,Excellent,FiftyThou,False,Expert,False,Thousand,False,,,False,,Thousand,True,Thousand,Fair,True,Thousand,Many
