node_i,node_j,condition,p_value
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKA,Raf,"Akt,Mek,P38",7.283007436739718e-182
PKC,Raf,"Mek,P38,PKA",4.47509047231814e-264
PKC,Raf,"Mek,P38,PKA",4.47509047231814e-264
PKC,Raf,"Mek,P38,PKA",4.47509047231814e-264
PKC,Raf,"Mek,P38,PKA",4.47509047231814e-264
