node_i,node_j,condition,p_value
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKA,Raf,"Akt,Jnk,P38",2.5686016136673064e-202
PKC,Raf,"Mek,P38,PKA",4.1010175161179767e-216
PKC,Raf,"Mek,P38,PKA",4.1010175161179767e-216
PKC,Raf,"Mek,P38,PKA",4.1010175161179767e-216
PKC,Raf,"Mek,P38,PKA",4.1010175161179767e-216
